,id,skills,edu_1,edu_2,edu_3,org_1,org_2,org_3,org_4,Target
4120,piratheepan-nadarajah,MySQL SQL WordPress C Programming Language Microsoft Office MongoDB Hadoop Hive HBase C NET Framework ASPNET MVC ASPNET ASPNET Core                                      ,"Master of Science , Business Analytics and Data Analytics INFORMATICS INSTITUTE OF INFORMATION TECHNOLOGY PRIVATE LIMITED","Higher Education Qualification, Information Technology BCS, The Chartered Institute for IT",Bachelor of Science - BSc Uva Wellassa University of Sri Lanka,Data Warehouse Engineer Mitra Innovation,Associate Software Engineer Techcube Ltd,Trainee Software Engineer SenzMate IoT Intelligence, ,Data Engineer
4121,madura-wanasingha-a1987559,Data Analysis Databases Microsoft Power BI Data Warehousing SQL Server Reporting Services SSRS ASPNET SQL Server Integration Services SSIS TransactSQL TSQL TSQL Stored Procedures                                           ,"Bachelor of Science (BSc), Computer Science University College Dublin", , ,Engineer - BI/Data Analytics Octopus BI - Sri Lanka,Software Engineer - Data Warehouse  Cargills Ceylon PLC,IT Executive Associate Swadeshi Industrial Work PLC ,Associate Software Engineer Sanje,Data Engineer
4122,imesha-i,Java Microsoft Word C Programming Language Programming Microsoft Office Teamwork Project Management Microsoft PowerPoint Python Arduino Image Processing Matlab Analytical Skills Research Mathematics Programmable Logic Controller PLC PLC Programming MATLAB Writing Microcontrollers Simulink FieldProgrammable Gate Arrays FPGA Microsoft Project Technical Writing Volunteering                           ,"Bachelor's degree, Electrical and Electronics Engineering SLIIT"," Visakha Vidyalaya, Colombo 05", ,Associate Data QA Engineer Ceylon Solutions,Associate Pre-Sales Engineer Wavenet,Engineering Intern Mobitel (Pvt) Ltd,Intern JAT Technologies (Pvt) Ltd,Data Engineer
4123,damith-bandara-30421a146,MySQL Web Development HTML WordPress Photography Programming Microsoft Office CSS Project Management Microsoft Excel Team Management Microsoft SQL Server C Oracle Database PLSQL QuickBooks Dropshipper                                   ,"Bachelor of Science - BSc, Business Information Systems University of Sri Jayewardenepura","Professional , Web Developing Open University of Sri Lanka", Vidyadarsha Central College Nochchiyagama,Associate Data Warehouse Engineer Sampath Information Technology Solution Ltd. (A fully owned subsidiary of Sampath Bank PLC),Internship Trainee Sampath Bank,Data Entry Operator Ashok Furnishing(PVT) LTD., ,Data Engineer
4124,tharindu-buddhika-64513a141,Java Python Programming Language MySQL SQL HTML Microsoft Word Machine Learning Microsoft Azure Microsoft Office java Microsoft PowerPoint BackEnd Web Development Team Management Microsoft Power BI Microsoft SQL Server Google Cloud Platform GCP Business Intelligence BI Amazon Web Services AWS Data Warehousing Android Development SQL Server Reporting Services SSRS Azure Data Factory SQL Azure Social Media Spring MVC SQL Server Management Studio SQL Server Integration Services SSIS SQL Server Analysis Services SSAS Azure DevOps TransactSQL TSQL DWBI tsql Data Cubes                   ,"Bachelor of Engineering (B.Eng.), Computer Software Engineering University of Westminster", , ,Data Warehouse Engineer Mitra Innovation,Data Warehouse Engineer Virtusa,Software and Web Developer RevPortX,Co-Founder CoffeeVibes,Data Engineer
4125,ashen-jayasinghe,Java JavaScript MySQL AngularJS Git Data Engineering Scala Problem Solving Reactjs MongoDB BackEnd Web Development Python Apache Spark Big Data Amazon Web Services AWS Apache Spark Streaming Apache Kafka Spring Framework Kubernetes Docker Microservices JBoss Application Server Apache Airflow Presto Ethereum ReactJS Apache NiFi NodeJs RESTful web services Camunda BPM Elastic Search Apache Hadoop Solidity webjs Technical Leadership MEAN Stack Web Development Distributed Tracing Java Ganache              ,"Bachelor of Science (Bsc), Computer Software Engineering SLIIT", Kingswood College Kandy, ,Lead Engineer - Big Data Digital Micro Services,Software Engineer - Java Digital Micro Services,Software Engineer Intern Digital Micro Services, ,Data Engineer
4126,nishitha-karunaratne-6368b878,Teamwork Team Leadership Team Management Crossfunctional Team Leadership Focused on Understanding the User needs Giving Solution to Solve problems Implement the Product Quality Increase the Productivity in the work place                                            ,"Master's degree, Project Management Birmingham City University","Advanced Diploma , Information Technology SLIIT","Business/Commerce, General D. S. Senanayake College",Microsoft [Vendor] Support Engineer - Microsoft SQL Server Parallel Data Warehouse  Microsoft,Managed Services Engineer Creative Software,Application Support Engineer Duo World Inc.,Onsite Support Engineer  DEN Networks Limited,Data Engineer
4127,nusran-saleem-1a446814a,Java JavaScript Python Programming Language MySQL HTML Cascading Style Sheets CSS XML Microsoft Azure ObjectOriented Programming OOP Microsoft SQL Server DevOps Cloud Computing Amazon Web Services AWS Cloud Development C Android IT Management Object Oriented Design Java Swing HTML Scripting php IT Service Management ITIL Swift Design Principles Problem Management ITIL Certified XSLT M Enterprise Collaborator MEC Infor Intelligent Open Network Infor ION Selenium Testing Infor M implementation and integration H Script personalization krypton automation MultiTenant Tech Stack Bartendar Label Printing M Output Management MOM Infor Document Management Word Plugin IDM Bartendar Integration JScriptNET Personalization ITIL Process Implementation           ,"Bachelor of Engineering - BEng (Hons), Software Engineering University of Westminster", , ,Robotic Process Automation & Data Analytics Engineer myDigitalOffice,DevOps Engineer Radus28 Software Solutions,Associate Technical Consultant | Software Development Infor M3 Fortude,Junior Technical Consultant | Software Development Infor M3 Fortude,Data Engineer
4128,chanuka-balagalla-139592192,Java Python Programming Language SQL Machine Learning Adobe Photoshop Data Visualization R Analytical Skills Data Warehousing Google Data Studio Azure Databricks Hotjar Figma Software siddhi editor                                      ,"BSc. (Hons) in Information Technology , Data Science SLIIT",Mathematics St.Anthony's College Kandy, ,Associate Engineer - BI/ Data Analytics Octopus BI - Sri Lanka,Data Engineer Pyxle, , ,Data Engineer
4129,lohit-mohapatra,Java MySQL XML SQL Linux Big Data Analytics Scala C Hadoop Hive HBase Sqoop Tableau Team Management Apache Spark Shell Scripting Apache Kafka Core Java Bash Oracle Oozie Unix Apache NiFi SQL DB HP Quality Center Hortonworks Apache Kylo                         ,PG Diploma in Machine Learning and Artificial Intelligence International Institute of Information Technology Bangalore,"Bachelor in Technology College of Engineering & Technology, Bhubaneswar", ,Data & Analytics Engineer Wells Fargo,Technical Lead Standard Chartered Bank,Technical Lead Infosys,Senior Data Engineer Tata Consultancy Services,Data Engineer
4130,anushka-hewawitharana-95948960,Java JavaScript Python Programming Language MySQL SQL Linux Big Data Analytics Data Analysis Databases Adobe Illustrator Statistics Data Visualization Hadoop Flume Sqoop Tableau Exploratory Data Analysis Apache Spark Big Data Data Modeling Cloudera Apache Kafka Database Development Telecommunications Dashboard Process Automation Agile Project Management Solr Cloudera Impala Cassandra Apache Flink Unix GSM G GPRS Red Hat Linux VAS Data Privacy Design Thinking Information Graphics SMSC ValueAdded Services VAS SMPP SS General Packet Radio Service GPRS streamset No Sql maria db Kerberos SENTRY  ,"Big Data Analysis with Scala and Spark, Big Data Analysis with Scala and Spark EPFL (École polytechnique fédérale de Lausanne)","Bachelor of IT, Information Technology University of Colombo(UCSC)",Physical Sciences Maliyadeva College,Data Architect at LSEG Technology LSEG (London Stock Exchange Group),Big Data solutions Architect Dialog Axiata PLC,"Engineer Health Metrics (Bay Road, Cheltenham VIC Australia )",VAS Engineer(Airtel Project) Mahindra Comviva Technologies Limited,Data Engineer
4131,xiaocheng-jin,Python Programming Language SQL python Linux Data Engineering Machine Learning Data Analysis Microsoft Office Adobe Photoshop Project Management Microsoft Excel Customer Service Deep Learning Statistics Data Science R Tableau Microsoft Power BI Analytics Mathematics Extract Transform Load ETL Data Modeling Amazon Web Services AWS Marketing Docker Investments Banking Data Manipulation Apache Airflow Terraform                    ,Master of Data Science Monash University,Automotive Application Engineering Shanghai University of Engineering Science, ,Data Consultant Servian,Data Engineer Praemium,Data Scientist / Data Science Gig Incubator ANZ,Research Assistant RMIT University,Data Engineer
4132,himanshu-guptadataengineer,SQL Machine Learning Scala Microsoft Excel PowerBI PySpark Big Data Extract Transform Load ETL Apache Spark Streaming Business Intelligence Azure Data Factory Azure Data Lake Azure Databricks Unix Informatica Powercenter Oracle                                  ,"B.TECH, CSE Galgotias College of Engineering and Technology",12TH St. Joseph's Sr. Sec. School - India, ,Data engineering Consultant Accenture AI,Data Engineering analyst Accenture AI,Big Data Consultant Xebia,Big Data Developer Datametica Solutions Private Limited,Data Engineer
4133,piuminanayakkara,Java Python Programming Language XML SQL Data Engineering Scala ObjectOriented Programming OOP Algorithms Data Mining Unified Modeling Language UML Data Science Hive R Statistical Data Analysis Analytical Skills NetBeans Google Cloud Platform GCP Apache Spark HiveQL Software Engineering Communication C Visual Studio Web Services Maven UML Oracle Database PLSQL Ant Azkaban Management Accounting BigTable Subversion XML Schema                  ,CIMA-UK The Chartered Institute of Management Accountants,"Bachelor of Science (BSc) (Hons), Computer Science and Engineering University of Moratuwa","G.C. E. Advanced Level, Mathematics Sirimavo Bandaranaike Vidyalaya, Colombo 07",Staff Engineer - Big Data & AI Nagarro,Industry Specialist Informatics Institute of Technology (IIT Campus),Associate Tech Lead - Data Science Zone24x7,Senior Software Engineer - Data Science Zone24x7,Data Engineer
4134,virajinie-prasangika-517a17146,MySQL SQL Data Engineering Data Analysis Databases C Programming Language Microsoft Office Teamwork Leadership Microsoft Excel Data Science Data Analytics Microsoft Power BI Business Intelligence BI Database Development Business Intelligence Tools Database Management System DBMS Qlik Sense Database Queries Qlik NPrinting                                ,"BSc, Information and Communication Technology Rajarata University of Sri Lanka", , ,Business Intelligence Developer Hatton National Bank PLC,Associate Business Intelligence Developer D Tech, , ,Data Engineer
4135,pramod4lk,Java JavaScript MySQL Linux Data Engineering Microsoft Azure Databases Teamwork Team Leadership Statistics Hadoop Microsoft SQL Server Apache Data Modeling Database Administration Database Development Data Warehousing Business Intelligence SQL Server Reporting Services SSRS SQLite PostgreSQL SQL Server Integration Services SSIS SQL Server Analysis Services SSAS Windows Server Data Management Enterprise Software Active Directory Software as a Service SaaS Infrastructure as a Service IaaS                       ,"Bachelor's Degree, Computer Science National University of Ireland, Galway", , ,Academic Tutor Open University of Sri Lanka,Senior Data Engineer Sysco LABS Sri Lanka,Software Engineer (Data Platform) Virtusa,Trainee Software Engineer (Data Platform) Virtusa,Data Engineer
4136,cherani,Java JavaScript Python Programming Language MySQL SQL Git Linux Data Engineering Machine Learning Software Development Scala Teamwork Project Management Deep Learning Data Structures Team Leadership Hadoop Hive HBase Google Cloud Platform GCP R Programming Language Apache Spark Agile Methodologies MapReduce Amazon Web Services AWS NoSQL R Shiny PostgreSQL Vertica                       ,Accounting and Finance The Chartered Institute of Management Accountants,"CIMA, Accounting and Finance Wisdom Business Academy", Musaeus College,Senior Engineer (Big data & AI) Nagarro,Senior Software Engineer (Big Data & Data Science) Zone24x7,Software Engineer  (Big Data & Data Science) Zone24x7,Software Engineer (Research & Development) IFS,Data Engineer
